id,ad_group,target,search_term
17464,6295,203616,disinfecting wipes travel
27082,6295,203616,disinfecting wipes travel baby
24507,6295,203616,disinfecting wipes travel natural
24508,6295,203616,disinfecting wipes travel size
27086,6295,203616,disinfecting wipes travel size lysol
26157,6295,203616,face wipes travel packs
27088,6295,203616,flushable toilet wipes travel
27089,6295,203616,fragrance free sanitizer wipes travel
24509,6295,203616,fruit wipes travel
26158,6295,203616,hand wet wipes travel size
16508,6295,203616,hand wipes for travel
24510,6295,203616,hand wipes travel
24511,6295,203616,hand wipes travel bulk
24512,6295,203616,hand wipes travel size
15453,6295,203616,handy wipes travel packs
24513,6295,203616,individual sanitizer wipes travel
23170,6295,203616,insect repellent travel size sachet wipes
23171,6295,203616,jr watkins disinfecting wipes travel size
22132,6295,203616,kids wipes travel size
27093,6295,203616,kleenex wipes travel pack
20811,6295,203616,lysol disinfecting wipes travel
27095,6295,203616,lysol hand wipes travel
26160,6295,203616,lysol travel pack wipes
24515,6295,203616,lysol wipes travel
24516,6295,203616,lysol wipes travel clean the hand flue
20812,6295,203616,lysol wipes travel pack
20813,6295,203616,lysol wipes travel packs
20814,6295,203616,lysol wipes travel size
24517,6295,203616,moist wipes travel
22134,6295,203616,natural hand wipes travel
24519,6295,203616,natural travel hand wipes
27096,6295,203616,natural unscented surface disinfecting wipes travel pack
24520,6295,203616,nora virus wipes travel
23173,6295,203616,off wipes travel size
24521,6295,203616,organic disinfectant wipes travel packs
17465,6295,203616,organic hand wipes travel
23174,6295,203616,purel wipes travel
24522,6295,203616,purell travel size wipes
19977,6295,203616,purell wipes travel pack
26162,6295,203616,purell wipes travel size
24523,6295,203616,purrell wipes travel
22135,6295,203616,sanitary wipes travel
24524,6295,203616,sanitize wipes travel
27098,6295,203616,sanitize wipes travel with alcohol
27099,6295,203616,sanitizer hand wipes travel
22137,6295,203616,sanitizer wipes travel
27100,6295,203616,sanitizer wipes travel size
20815,6295,203616,shower wipes travel size bulk
23175,6295,203616,small wipes towelet travel
16509,6295,203616,sono travel disinfecting wipes
27101,6295,203616,sporicidin wipes travel size
20816,6295,203616,surface wipes travel size
27102,6295,203616,towel wipes for travel
24525,6295,203616,travel alcohol wipes
20817,6295,203616,travel anti bacterial wipes
24527,6295,203616,travel antibacterial hand wipes
24528,6295,203616,travel antibacterial wipes
24529,6295,203616,travel antibacterial wipes natural
26167,6295,203616,travel antibacterial wipes to clean yourself
20818,6295,203616,travel antisepticnon alcohol hand wipes
24530,6295,203616,travel baby wipes
24531,6295,203616,travel baby wipes honest
23176,6295,203616,travel bacterial wipes
24532,6295,203616,travel body wipes
22138,6295,203616,travel chlorox disinfectant wipes
22139,6295,203616,travel cleaning wipes
24533,6295,203616,travel cleaning wipes disinfecting
16510,6295,203616,travel cleansing wipes
22140,6295,203616,travel clorox wipes
24535,6295,203616,travel cotton wipes
20819,6295,203616,travel decomposable disinfectant wipes
24536,6295,203616,travel disenfectant wipes
20820,6295,203616,travel disenfectig wipes
20822,6295,203616,travel disinfectant wipes
22142,6295,203616,travel disinfecting wipes
15454,6295,203616,travel flushable wipes for adults
26168,6295,203616,travel fragatence free antibacterial wipes
20825,6295,203616,travel germ wipes
23178,6295,203616,travel greenworks wipes
26169,6295,203616,travel hand wipes
27107,6295,203616,travel hand wipes canister
15455,6295,203616,travel handi wipes
22143,6295,203616,travel huggies wipes
27108,6295,203616,travel pack cleaning wipes
19978,6295,203616,travel pack of wipes
23179,6295,203616,travel pack wet wipes
22144,6295,203616,travel pack wipes
24538,6295,203616,travel packs baby wipes
23180,6295,203616,travel poop wipes
24540,6295,203616,travel purell hand wipes
19979,6295,203616,travel sanitary wipes
27109,6295,203616,travel sanitation wipes
27110,6295,203616,travel sanitizer wipes
23181,6295,203616,travel santizing wipes
27111,6295,203616,travel size antibacterial wipes
24543,6295,203616,travel size clorox wipes
26171,6295,203616,"travel size disinfecting bleach free cleaning wipes,"
24544,6295,203616,travel size disinfecting wipes
18200,6295,203616,travel size hand sanizing wipes
24545,6295,203616,travel size hand wipe
15456,6295,203616,travel size wet wipes
19980,6295,203616,travel size wipes
19981,6295,203616,travel size wipes for plane
27112,6295,203616,travel toilet wipes flushable
16511,6295,203616,travel wet wipes
20827,6295,203616,travel wet wipes antibacterial
26172,6295,203616,unscented antibacterial travel hand wipes
24547,6295,203616,unscented wipes travel size
23183,6295,203616,water wipes travel pack
18201,6295,203616,wet one wipes travel
23186,6295,203616,wet ones wipes travel
24549,6295,203616,wet wipe travel
26173,6295,203616,wet wipe travel size
23187,6295,203616,wet wipes baby travel
18202,6295,203616,wet wipes for travel
24550,6295,203616,wet wipes travel
16512,6295,203616,wet wipes travel pack
26174,6295,203616,wet wipes travel packs
22147,6295,203616,wet wipes travel size
22148,6295,203616,wipes travel packs
16513,6295,203616,wipes travel size
22149,6295,203616,wipes unscented travel
18203,6295,203616,wipes unscented travel size
15457,6295,203621,baby hand sanitizer
19046,6295,203621,baby hand sanitizer pump
15459,6295,203621,baby travel hand sanitizer
15460,6295,203624,dr bronner hand sanitizer
15461,6295,203625,spray pen hand sanitizer
15462,6295,203626,travel foaming hand sanitizer
15463,6295,203627,deb med hand sanitizer foam
19048,6295,203627,foam hand sanitizer moist
15464,6295,203627,plant base hand sanitizer foam
15465,6295,203629,cleanwell botanical foaming hand sanitizer
15466,6295,203629,"cleanwell foaming hand sanitizer pack, original"
18215,6295,203629,cleanwell natural foaming hand sanitizer
15467,6295,203631,dial hand sanitizer hello kitty
15468,6295,203632,avagard hand sanitizer
15470,6295,203634,honest company hand sanitizer
15471,6295,203635,hand sanitizer honest company
15472,6295,203636,foaming all natural hand sanitizer
15473,6295,203636,foaming antibacterial hand sanitizer
16528,6295,203636,foaming baby hand sanitizer
24556,6295,203636,hand foaming sanitizer
19059,6295,203636,hand sanitizer bulk foaming
15475,6295,203636,hand sanitizer pump foaming
15476,6295,203640,chemical free hand sanitizer
15479,6295,203640,clean chemical free hand sanitizer
15480,6295,203644,2 travel size hand sanitizers
16529,6295,203644,sono travel size hand sanitizer
17477,6295,203644,travel size hand sanitizer lemon
15481,6295,203644,travel size hand sanitizer wipes
15482,6295,203646,antibacterial foaming hand sanitizer
15485,6295,203649,eo lavender hand sanitizer
19063,6295,203649,hand sanitizer eo lavender
15487,6295,203651,artnatural hand sanitizer
15488,6295,203651,artnaturals hand sanitizer
16532,6295,203651,artnaturals hand sanitizer lavender
18230,6295,203654,eo hand sanitizer 32
15490,6295,203654,eo hand sanitizer 32oz
15491,6295,203654,eo hand sanitizer bulk
15492,6295,203654,eo hand sanitizer peppermint
16533,6295,203654,eo hand sanitizer wipes
15493,6295,203657,hand sanitizer travel natural
19064,6295,203657,natural hand sanitizer travel
17480,6295,203657,natural travel hand sanitizer
15494,6295,203658,all natural hand sanitizer
15496,6295,203660,non alcohol hand sanitizer
15503,6295,203660,non-alcohol foaming hand sanitizer
16536,6295,203660,non-alcohol hand sanitizer
15505,6295,203669,hand sanitizer pump natural
17482,6295,203669,natural hand sanitizer pump
18232,6295,203670,hands2go alcohol-free natural hand sanitizer
15506,6295,203670,natural hand sanitizer alcohol free
15507,6295,203671,kids spray hand sanitizer
15508,6295,203672,hand sanitzer kids
19068,6295,203673,natural sanitizing wipes travel
20830,6295,203673,organic sanitizing wipes travel
26179,6295,203673,purell sanitizing wipes travel
18237,6295,203673,sanitizing wipes for travel
26180,6295,203673,sanitizing wipes travel
17485,6295,203673,sanitizing wipes travel airplane
24564,6295,203673,sanitizing wipes travel baby
24565,6295,203673,sanitizing wipes travel individual
27121,6295,203673,sanitizing wipes travel organic
27122,6295,203673,sanitizing wipes travel pack
15509,6295,203673,sanitizing wipes travel size
22156,6295,203673,sanitizing wipes travel thyme
22157,6295,203673,travel sanitizing wipes
22158,6295,203673,travel sanitizing wipes baby
17486,6295,203673,travel size sanitizing wipes
16487,6295,204653,orange vanilla hand sanitizer
16494,6295,204660,spray hand sanitizer
16500,6295,204666,hand sanitizer purse
16503,6295,204669,babyganics foaming hand sanitizer
17457,6295,204669,bath and body works foaming hand sanitizer
19040,6295,204669,foaming hand sanitizer 7oz
18192,6295,204669,foaming hand sanitizer pump
18193,6295,204669,germx foaming hand sanitizer
26125,6295,204670,antibacterial individual hand wipes
27030,6295,204670,individual hand wipes
27031,6295,204670,individual+hand+wipes
16504,6295,204670,large individual hand wipes
16514,6295,204680,avant hand sanitizer
18205,6295,204680,avant hand sanitizer alcohol free
16515,6295,204680,b4 brands avant hand sanitizer
16517,6295,204683,hand sanitizer chemical free
16518,6295,204684,hand sanitizer cleanwell
19056,6295,204686,antibacterial foaming hand sanitizer
16520,6295,204686,cleanwell botanical antibacterial foaming hand sanitizer
16521,6295,204687,small avagard hand sanitizer
16522,6295,204688,kid friendly hand sanitizer
16524,6295,204690,hand sanitizer coconut lemon
16525,6295,204690,hand sanitizer coconut pumpkin latte
16537,6295,204703,clean hand sanitizer
