id,search,date,impressions,clicks,CtR,CpC,spend,ACoS,RoAS,sales,orders,units,conversion_rate,advertised_asin_units,advertised_asin_sales,advertised_brand_units,advertised_brand_sales
16885,16886,11/27/19,11,1,0.090909,1.95,1.95,NULL,0,0,0,0,0,0,0,0,0
16886,14981,11/26/19,1,1,1,1.03,1.03,0.053257,0.1878,19.34,1,1,1,1,19.34,0,0
16887,14981,11/27/19,5,1,0.2,1.21,1.21,NULL,0,0,0,0,0,0,0,0,0
16888,16889,11/30/19,1,1,1,1.61,1.61,NULL,0,0,0,0,0,0,0,0,0
16889,16890,11/26/19,902,2,0.002217,2.1,4.19,0.216649,0.0462,19.34,1,1,0.5,1,19.34,0,0
16890,16891,11/24/19,1,1,1,0.4,0.4,NULL,0,0,0,0,0,0,0,0,0
16891,16892,11/24/19,4,1,0.25,2.02,2.02,NULL,0,0,0,0,0,0,0,0,0
16892,11969,11/28/19,1,1,1,2.03,2.03,NULL,0,0,0,0,0,0,0,0,0
16893,16894,11/27/19,65,1,0.015385,1.89,1.89,NULL,0,0,0,0,0,0,0,0,0
16894,13817,11/25/19,6,1,0.166667,0.4,0.4,0.020661,0.484,19.36,1,1,1,1,19.36,0,0
16895,12853,11/25/19,21,1,0.047619,1.94,1.94,0.100207,0.0998,19.36,1,1,1,1,19.36,0,0
16896,16897,11/26/19,3,1,0.333333,1.58,1.58,NULL,0,0,0,0,0,0,0,0,0
16897,11993,11/27/19,22,1,0.045455,2.88,2.88,NULL,0,0,0,0,0,0,0,0,0
16898,11993,11/28/19,33,1,0.030303,1.71,1.71,NULL,0,0,0,0,0,0,0,0,0
16899,12863,11/28/19,2,1,0.5,1.77,1.77,NULL,0,0,0,0,0,0,0,0,0
16900,16901,11/24/19,2,1,0.5,1.98,1.98,NULL,0,0,0,0,0,0,0,0,0
16901,16902,11/29/19,3,1,0.333333,1.74,1.74,NULL,0,0,0,0,0,0,0,0,0
16902,16903,11/25/19,5,1,0.2,0.99,0.99,NULL,0,0,0,0,0,0,0,0,0
16903,16904,11/25/19,2,1,0.5,2,2,NULL,0,0,0,0,0,0,0,0,0
16904,16905,11/29/19,2,1,0.5,0.44,0.44,NULL,0,0,0,0,0,0,0,0,0
16905,12015,11/24/19,125,2,0.016,0.61,1.21,NULL,0,0,0,0,0,0,0,0,0
16906,12015,11/25/19,108,2,0.018519,0.45,0.9,NULL,0,0,0,0,0,0,0,0,0
16907,12015,11/26/19,98,1,0.010204,0.87,0.87,NULL,0,0,0,0,0,0,0,0,0
16908,16909,11/24/19,1,1,1,0.73,0.73,NULL,0,0,0,0,0,0,0,0,0
16909,16066,11/26/19,2,1,0.5,0.71,0.71,NULL,0,0,0,0,0,0,0,0,0
16910,12018,11/24/19,191,1,0.005236,0.7,0.7,NULL,0,0,0,0,0,0,0,0,0
16911,16073,11/24/19,219,4,0.018265,0.62,2.48,0.740299,0.0135,3.35,1,1,0.25,1,3.35,0,0
16912,16073,11/26/19,155,1,0.006452,1.12,1.12,NULL,0,0,0,0,0,0,0,0,0
16913,16914,11/29/19,4,1,0.25,0.47,0.47,NULL,0,0,0,0,0,0,0,0,0
16914,16915,11/25/19,11,1,0.090909,0.93,0.93,NULL,0,0,0,0,0,0,0,0,0
16915,12029,11/25/19,3,1,0.333333,0.87,0.87,NULL,0,0,0,0,0,0,0,0,0
16916,12032,11/25/19,15,1,0.066667,1.9,1.9,NULL,0,0,0,0,0,0,0,0,0
16917,16918,11/26/19,1,1,1,1.9,1.9,NULL,0,0,0,0,0,0,0,0,0
16918,16919,11/24/19,3,1,0.333333,0.5,0.5,NULL,0,0,0,0,0,0,0,0,0
16919,12891,11/29/19,35,1,0.028571,1.86,1.86,NULL,0,0,0,0,0,0,0,0,0
16920,16921,11/30/19,1,1,1,1.95,1.95,NULL,0,0,0,0,0,0,0,0,0
16921,16922,11/30/19,16,2,0.125,1.64,3.28,NULL,0,0,0,0,0,0,0,0,0
16922,12894,11/24/19,4,1,0.25,1.15,1.15,NULL,0,0,0,0,0,0,0,0,0
16923,12037,11/24/19,1248,1,0.000801,1.93,1.93,NULL,0,0,0,0,0,0,0,0,0
16924,12897,11/30/19,7,1,0.142857,1.49,1.49,NULL,0,0,0,0,0,0,0,0,0
16925,16926,11/25/19,44,1,0.022727,0.8,0.8,NULL,0,0,0,0,0,0,0,0,0
16926,12041,11/24/19,6,1,0.166667,0.98,0.98,NULL,0,0,0,0,0,0,0,0,0
16927,12041,11/26/19,7,1,0.142857,1.91,1.91,0.098759,0.1013,19.34,1,1,1,1,19.34,0,0
16928,12042,11/24/19,38,1,0.026316,2.04,2.04,NULL,0,0,0,0,0,0,0,0,0
16929,12043,11/26/19,35,3,0.085714,1.37,4.11,0.212513,0.0471,19.34,1,1,0.333333,1,19.34,0,0
16930,12909,11/27/19,3,1,0.333333,1.94,1.94,NULL,0,0,0,0,0,0,0,0,0
16931,16932,11/25/19,3,1,0.333333,1.97,1.97,NULL,0,0,0,0,0,0,0,0,0
16932,16933,11/27/19,63,1,0.015873,1.02,1.02,NULL,0,0,0,0,0,0,0,0,0
16933,15070,11/26/19,95,1,0.010526,2.18,2.18,NULL,0,0,0,0,0,0,0,0,0
16934,12048,11/25/19,184,2,0.01087,2.17,4.34,NULL,0,0,0,0,0,0,0,0,0
16935,12049,11/24/19,708,2,0.002825,1.97,3.93,NULL,0,0,0,0,0,0,0,0,0
16936,12049,11/27/19,333,1,0.003003,1.95,1.95,NULL,0,0,0,0,0,0,0,0,0
16937,12049,11/28/19,230,1,0.004348,1.15,1.15,NULL,0,0,0,0,0,0,0,0,0
16938,12049,11/29/19,181,1,0.005525,1.84,1.84,NULL,0,0,0,0,0,0,0,0,0
16939,12051,11/30/19,70,1,0.014286,1.5,1.5,NULL,0,0,0,0,0,0,0,0,0
16940,16941,11/24/19,38,1,0.026316,0.37,0.37,NULL,0,0,0,0,0,0,0,0,0
16941,13907,11/24/19,48,1,0.020833,1.49,1.49,0.103544,0.0966,14.39,1,1,1,1,14.39,0,0
16942,13907,11/29/19,16,1,0.0625,1.5,1.5,NULL,0,0,0,0,0,0,0,0,0
16943,16944,11/24/19,24,1,0.041667,0.11,0.11,NULL,0,0,0,0,0,0,0,0,0
16944,16944,11/27/19,27,1,0.037037,0.45,0.45,NULL,0,0,0,0,0,0,0,0,0
16945,16946,11/27/19,251,1,0.003984,0.84,0.84,NULL,0,0,0,0,0,0,0,0,0
16946,16947,11/28/19,7,1,0.142857,1.34,1.34,NULL,0,0,0,0,0,0,0,0,0
16947,16948,11/29/19,4,1,0.25,1.49,1.49,NULL,0,0,0,0,0,0,0,0,0
16948,13908,11/30/19,20,1,0.05,1.59,1.59,0.082213,0.1216,19.34,1,1,1,1,19.34,0,0
16949,16950,11/28/19,1,1,1,0.34,0.34,0.008228,1.2153,41.32,3,3,3,1,19.34,2,21.98
16950,15090,11/29/19,31,1,0.032258,0.66,0.66,NULL,0,0,0,0,0,0,0,0,0
16951,16952,11/27/19,7,1,0.142857,0.49,0.49,NULL,0,0,0,0,0,0,0,0,0
16952,16953,11/24/19,14,1,0.071429,2.38,2.38,0.099291,0.1007,23.97,1,3,1,0,0,3,23.97
16953,16954,11/24/19,8,1,0.125,0.72,0.72,0.016057,0.6228,44.84,1,2,1,0,0,2,44.84
16954,16955,11/30/19,75,1,0.013333,2.31,2.31,NULL,0,0,0,0,0,0,0,0,0
16955,16956,11/29/19,2,1,0.5,1.65,1.65,0.050091,0.1996,32.94,1,1,1,1,32.94,0,0
16956,13913,11/25/19,70,1,0.014286,1.87,1.87,NULL,0,0,0,0,0,0,0,0,0
16957,16958,11/28/19,1,1,1,0.6,0.6,NULL,0,0,0,0,0,0,0,0,0
16958,16959,11/24/19,3,1,0.333333,1.5,1.5,NULL,0,0,0,0,0,0,0,0,0
16959,12065,11/25/19,31,1,0.032258,1.89,1.89,NULL,0,0,0,0,0,0,0,0,0
16960,16141,11/24/19,294,1,0.003401,2.34,2.34,NULL,0,0,0,0,0,0,0,0,0
16961,12069,11/24/19,58,1,0.017241,0.78,0.78,NULL,0,0,0,0,0,0,0,0,0
16962,12069,11/25/19,73,1,0.013699,0.64,0.64,0.191045,0.0523,3.35,1,1,1,1,3.35,0,0
16963,12069,11/26/19,83,1,0.012048,0.85,0.85,NULL,0,0,0,0,0,0,0,0,0
16964,16965,11/29/19,1,1,1,0.24,0.24,NULL,0,0,0,0,0,0,0,0,0
16965,12932,11/26/19,101,1,0.009901,2.48,2.48,NULL,0,0,0,0,0,0,0,0,0
16966,15111,11/25/19,111,1,0.009009,0.81,0.81,NULL,0,0,0,0,0,0,0,0,0
16967,12074,11/25/19,89,1,0.011236,1.49,1.49,NULL,0,0,0,0,0,0,0,0,0
16968,12074,11/28/19,103,1,0.009709,1.43,1.43,NULL,0,0,0,0,0,0,0,0,0
16969,16163,11/30/19,43,1,0.023256,1.42,1.42,NULL,0,0,0,0,0,0,0,0,0
16970,12081,11/24/19,47,3,0.06383,1.27,3.82,0.098657,0.1014,38.72,2,2,0.666667,2,38.72,0,0
16971,12081,11/25/19,58,2,0.034483,0.87,1.73,0.08936,0.1119,19.36,1,1,0.5,1,19.36,0,0
16972,12081,11/26/19,51,5,0.098039,0.98,4.88,0.091954,0.1088,53.07,3,3,0.6,2,38.68,1,14.39
16973,12081,11/27/19,45,1,0.022222,1.32,1.32,NULL,0,0,0,0,0,0,0,0,0
16974,12081,11/28/19,14,2,0.142857,1.18,2.36,0.061013,0.1639,38.68,2,2,1,2,38.68,0,0
16975,16976,11/28/19,1,1,1,0.69,0.69,NULL,0,0,0,0,0,0,0,0,0
16976,13952,11/26/19,13,1,0.076923,0.96,0.96,NULL,0,0,0,0,0,0,0,0,0
16977,12088,11/25/19,19,2,0.105263,1,2,NULL,0,0,0,0,0,0,0,0,0
16978,12088,11/26/19,16,1,0.0625,1.36,1.36,0.070321,0.1422,19.34,1,1,1,1,19.34,0,0
16979,16175,11/30/19,20,1,0.05,2.23,2.23,NULL,0,0,0,0,0,0,0,0,0
16980,12089,11/25/19,48,1,0.020833,1.89,1.89,NULL,0,0,0,0,0,0,0,0,0
16981,16982,11/24/19,50,2,0.04,1.09,2.18,NULL,0,0,0,0,0,0,0,0,0
16982,16982,11/25/19,5,1,0.2,1.24,1.24,NULL,0,0,0,0,0,0,0,0,0
16983,16984,11/30/19,2,1,0.5,0.71,0.71,NULL,0,0,0,0,0,0,0,0,0
16984,12948,11/24/19,8,1,0.125,0.18,0.18,NULL,0,0,0,0,0,0,0,0,0
16985,16986,11/24/19,1,1,1,2.87,2.87,NULL,0,0,0,0,0,0,0,0,0
16986,16987,11/28/19,2,1,0.5,1.01,1.01,NULL,0,0,0,0,0,0,0,0,0
16987,16988,11/24/19,1,1,1,0.96,0.96,NULL,0,0,0,0,0,0,0,0,0
16988,13966,11/24/19,50,1,0.02,2.21,2.21,NULL,0,0,0,0,0,0,0,0,0
16989,16990,11/27/19,2,1,0.5,0.99,0.99,0.051189,0.1954,19.34,1,1,1,1,19.34,0,0
16990,16991,11/29/19,5,1,0.2,0.91,0.91,NULL,0,0,0,0,0,0,0,0,0
16991,16992,11/24/19,395,1,0.002532,2.34,2.34,NULL,0,0,0,0,0,0,0,0,0
16992,16993,11/26/19,6,1,0.166667,1.56,1.56,NULL,0,0,0,0,0,0,0,0,0
16993,16994,11/26/19,9,0,0,NULL,0,0,NULL,3.35,1,1,NULL,1,3.35,0,0
16994,16995,11/26/19,8,1,0.125,1.76,1.76,NULL,0,0,0,0,0,0,0,0,0
16995,13981,11/24/19,22,1,0.045455,0.43,0.43,NULL,0,0,0,0,0,0,0,0,0
16996,12108,11/28/19,5,1,0.2,2.44,2.44,NULL,0,0,0,0,0,0,0,0,0
16997,15159,11/25/19,109,1,0.009174,1.48,1.48,NULL,0,0,0,0,0,0,0,0,0
16998,16999,11/26/19,74,1,0.013514,1.34,1.34,NULL,0,0,0,0,0,0,0,0,0
16999,12115,11/24/19,1700,16,0.009412,1.62,25.96,1.29154,0.0077,20.1,5,6,0.3125,6,20.1,0,0
17000,12115,11/25/19,1206,6,0.004975,1.53,9.19,NULL,0,0,0,0,0,0,0,0,0
17001,12115,11/26/19,1125,8,0.007111,1.26,10.05,0.283258,0.0353,35.48,5,5,0.625,5,35.48,0,0
17002,12115,11/27/19,218,3,0.013761,1.86,5.57,0.831343,0.012,6.7,1,2,0.333333,2,6.7,0,0
17003,12115,11/28/19,482,2,0.004149,1.46,2.92,NULL,0,0,0,0,0,0,0,0,0
17004,15181,11/27/19,10,1,0.1,1.04,1.04,NULL,0,0,0,0,0,0,0,0,0
17005,17006,11/25/19,3,1,0.333333,1.9,1.9,NULL,0,0,0,0,0,0,0,0,0
17006,16216,11/26/19,111,1,0.009009,1.56,1.56,NULL,0,0,0,0,0,0,0,0,0
17007,12121,11/26/19,6,1,0.166667,0.97,0.97,0.144776,0.0691,6.7,1,2,1,2,6.7,0,0
17008,17009,11/24/19,164,1,0.006098,0.39,0.39,NULL,0,0,0,0,0,0,0,0,0
17009,17010,11/26/19,8,1,0.125,2.04,2.04,NULL,0,0,0,0,0,0,0,0,0
17010,17011,11/25/19,3,1,0.333333,1.55,1.55,NULL,0,0,0,0,0,0,0,0,0
17011,17012,11/25/19,5,1,0.2,1.5,1.5,NULL,0,0,0,0,0,0,0,0,0
17012,17013,11/24/19,29,1,0.034483,1.26,1.26,NULL,0,0,0,0,0,0,0,0,0
17013,12142,11/24/19,34,1,0.029412,1.44,1.44,NULL,0,0,0,0,0,0,0,0,0
17014,17015,11/27/19,47,1,0.021277,0.19,0.19,NULL,0,0,0,0,0,0,0,0,0
17015,13011,11/26/19,3,1,0.333333,1.93,1.93,NULL,0,0,0,0,0,0,0,0,0
17016,17017,11/26/19,1,1,1,1.26,1.26,NULL,0,0,0,0,0,0,0,0,0
17017,17018,11/26/19,9,1,0.111111,1.47,1.47,NULL,0,0,0,0,0,0,0,0,0
17018,13015,11/26/19,6,1,0.166667,1.41,1.41,NULL,0,0,0,0,0,0,0,0,0
17019,17020,11/26/19,6,1,0.166667,1.07,1.07,NULL,0,0,0,0,0,0,0,0,0
17020,16268,11/25/19,13,1,0.076923,2.94,2.94,NULL,0,0,0,0,0,0,0,0,0
17021,17022,11/26/19,551,1,0.001815,2.74,2.74,0.428125,0.0234,6.4,1,1,1,1,6.4,0,0
17022,17023,11/26/19,317,2,0.006309,2.29,4.57,0.602108,0.0166,7.59,1,1,0.5,1,7.59,0,0
17023,17023,11/28/19,186,1,0.005376,2.85,2.85,NULL,0,0,0,0,0,0,0,0,0
17024,17025,11/29/19,28,1,0.035714,1.34,1.34,0.095783,0.1044,13.99,2,2,2,1,7.59,1,6.4
17025,17026,11/30/19,1,1,1,0.88,0.88,0.057971,0.1725,15.18,1,2,1,2,15.18,0,0
17026,16273,11/26/19,32,2,0.0625,1.34,2.68,NULL,0,0,0,0,0,0,0,0,0
17027,16273,11/28/19,11,1,0.090909,1.23,1.23,NULL,0,0,0,0,0,0,0,0,0
17028,16273,11/29/19,16,1,0.0625,1.39,1.39,NULL,0,0,0,0,0,0,0,0,0
17029,16274,11/24/19,32,1,0.03125,0.82,0.82,NULL,0,0,0,0,0,0,0,0,0
17030,16274,11/26/19,49,3,0.061224,0.92,2.76,0.090909,0.11,30.36,2,4,0.666667,4,30.36,0,0
17031,16274,11/29/19,35,2,0.057143,0.82,1.64,0.021607,0.4628,75.9,1,10,0.5,10,75.9,0,0
17032,16274,11/30/19,30,1,0.033333,0.97,0.97,NULL,0,0,0,0,0,0,0,0,0
17033,17034,11/29/19,28,1,0.035714,2.1,2.1,NULL,0,0,0,0,0,0,0,0,0
17034,17034,11/30/19,203,3,0.014778,4.52,13.57,NULL,0,0,0,0,0,0,0,0,0
17035,17036,11/25/19,137,1,0.007299,8.75,8.75,NULL,0,0,0,0,0,0,0,0,0
17036,17036,11/27/19,4,1,0.25,9.65,9.65,NULL,0,0,0,0,0,0,0,0,0
17037,17038,11/30/19,523,2,0.003824,2.32,4.64,NULL,0,0,0,0,0,0,0,0,0
17038,17039,11/24/19,1,1,1,1.29,1.29,NULL,0,0,0,0,0,0,0,0,0
17039,17040,11/26/19,94,1,0.010638,3.97,3.97,0.523057,0.0191,7.59,1,1,1,1,7.59,0,0
17040,17040,11/27/19,164,2,0.012195,3.36,6.72,0.442688,0.0226,15.18,2,2,1,2,15.18,0,0
17041,17040,11/28/19,107,1,0.009346,3.81,3.81,NULL,0,0,0,0,0,0,0,0,0
17042,16275,11/26/19,4,1,0.25,2.75,2.75,NULL,0,0,0,0,0,0,0,0,0
17043,16276,11/24/19,513,4,0.007797,4.28,17.13,1.80506,0.0055,9.49,1,1,0.25,1,9.49,0,0
17044,16276,11/25/19,749,5,0.006676,3.08,15.38,2.02635,0.0049,7.59,1,1,0.2,1,7.59,0,0
17045,16276,11/29/19,48,1,0.020833,3.28,3.28,NULL,0,0,0,0,0,0,0,0,0
17046,17047,11/25/19,122,1,0.008197,0.48,0.48,NULL,0,0,0,0,0,0,0,0,0
17047,16277,11/25/19,2,1,0.5,1.33,1.33,0.175231,0.0571,7.59,1,1,1,1,7.59,0,0
17048,16278,11/25/19,2,1,0.5,8.07,8.07,NULL,0,0,0,0,0,0,0,0,0
17049,16278,11/26/19,3,1,0.333333,10.86,10.86,NULL,0,0,0,0,0,0,0,0,0
17050,16278,11/29/19,3,1,0.333333,5.5,5.5,NULL,0,0,0,0,0,0,0,0,0
17051,17052,11/29/19,24,1,0.041667,3.16,3.16,0.138779,0.0721,22.77,1,3,1,3,22.77,0,0
17052,17053,11/25/19,4,1,0.25,2.02,2.02,NULL,0,0,0,0,0,0,0,0,0
17053,17053,11/26/19,4,1,0.25,2.13,2.13,NULL,0,0,0,0,0,0,0,0,0
17054,17055,11/27/19,8,1,0.125,1.78,1.78,NULL,0,0,0,0,0,0,0,0,0
17055,16279,11/24/19,1872,3,0.001603,2.38,7.13,0.375659,0.0266,18.98,2,2,0.666667,2,18.98,0,0
17056,16279,11/25/19,1330,1,0.000752,1.88,1.88,NULL,0,0,0,0,0,0,0,0,0
17057,16279,11/26/19,945,2,0.002116,1.79,3.58,NULL,0,0,0,0,0,0,0,0,0
17058,16279,11/27/19,374,1,0.002674,1.96,1.96,NULL,0,0,0,0,0,0,0,0,0
17059,16279,11/28/19,366,1,0.002732,2.49,2.49,NULL,0,0,0,0,0,0,0,0,0
17060,16279,11/29/19,952,7,0.007353,2.01,14.08,0.185507,0.0539,75.9,4,10,0.571429,10,75.9,0,0
17061,16279,11/30/19,680,1,0.001471,2.49,2.49,NULL,0,0,0,0,0,0,0,0,0
17062,17063,11/25/19,1,1,1,2.25,2.25,NULL,0,0,0,0,0,0,0,0,0
17063,17064,11/30/19,1,1,1,3.02,3.02,NULL,0,0,0,0,0,0,0,0,0
17064,17065,11/30/19,9,2,0.222222,4.15,8.29,1.09223,0.0092,7.59,1,1,0.5,1,7.59,0,0
17065,17066,11/24/19,47,1,0.021277,1.09,1.09,0.14361,0.0696,7.59,1,1,1,1,7.59,0,0
17066,17067,11/30/19,9,1,0.111111,2.42,2.42,0.318841,0.0314,7.59,1,1,1,1,7.59,0,0
17067,16282,11/26/19,2,1,0.5,5.66,5.66,NULL,0,0,0,0,0,0,0,0,0
17068,17069,11/24/19,2,1,0.5,0.83,0.83,NULL,0,0,0,0,0,0,0,0,0
17069,17070,11/27/19,127,1,0.007874,1.53,1.53,NULL,0,0,0,0,0,0,0,0,0
17070,17070,11/28/19,86,1,0.011628,1.57,1.57,NULL,0,0,0,0,0,0,0,0,0
17071,14056,11/24/19,10,1,0.1,1.14,1.14,NULL,0,0,0,0,0,0,0,0,0
17072,14056,11/25/19,35,1,0.028571,1.31,1.31,NULL,0,0,0,0,0,0,0,0,0
17073,17074,11/25/19,1,1,1,0.65,0.65,NULL,0,0,0,0,0,0,0,0,0
17074,17075,11/26/19,8,1,0.125,1.23,1.23,NULL,0,0,0,0,0,0,0,0,0
17075,17076,11/28/19,3,1,0.333333,1.25,1.25,0.052258,0.1914,23.92,1,1,1,1,23.92,0,0
17076,12164,11/24/19,842,2,0.002375,0.96,1.92,NULL,0,0,0,0,0,0,0,0,0
17077,12164,11/26/19,360,1,0.002778,1.64,1.64,NULL,0,0,0,0,0,0,0,0,0
17078,12165,11/29/19,16,1,0.0625,0.3,0.3,NULL,0,0,0,0,0,0,0,0,0
17079,15232,11/26/19,16,1,0.0625,0.16,0.16,NULL,0,0,0,0,0,0,0,0,0
17080,17081,11/24/19,7,1,0.142857,0.8,0.8,NULL,0,0,0,0,0,0,0,0,0
17081,17082,11/25/19,1,1,1,0.68,0.68,NULL,0,0,0,0,0,0,0,0,0
17082,13040,11/26/19,16,1,0.0625,1.43,1.43,NULL,0,0,0,0,0,0,0,0,0
17083,13042,11/24/19,84,1,0.011905,1.13,1.13,NULL,0,0,0,0,0,0,0,0,0
17084,16313,11/28/19,86,1,0.011628,0.8,0.8,0.033445,0.299,23.92,1,1,1,1,23.92,0,0
17085,13047,11/27/19,44,1,0.022727,1.09,1.09,NULL,0,0,0,0,0,0,0,0,0
17086,16319,11/29/19,3,1,0.333333,1.22,1.22,NULL,0,0,0,0,0,0,0,0,0
17087,17088,11/25/19,11,1,0.090909,0.8,0.8,NULL,0,0,0,0,0,0,0,0,0
17088,14104,11/27/19,79,1,0.012658,1.27,1.27,NULL,0,0,0,0,0,0,0,0,0
17089,17090,11/30/19,16,1,0.0625,0.44,0.44,NULL,0,0,0,0,0,0,0,0,0
17090,17091,11/24/19,2,1,0.5,1.28,1.28,0.053512,0.1869,23.92,1,1,1,1,23.92,0,0
17091,17092,11/27/19,1,1,1,1.75,1.75,NULL,0,0,0,0,0,0,0,0,0
17092,17093,11/26/19,1,1,1,1.86,1.86,NULL,0,0,0,0,0,0,0,0,0
17093,17094,11/26/19,17,1,0.058824,1.12,1.12,NULL,0,0,0,0,0,0,0,0,0
17094,14137,11/24/19,14,1,0.071429,1.44,1.44,NULL,0,0,0,0,0,0,0,0,0
17095,17096,11/27/19,3,1,0.333333,1.43,1.43,NULL,0,0,0,0,0,0,0,0,0
17096,17097,11/25/19,8,1,0.125,0.85,0.85,NULL,0,0,0,0,0,0,0,0,0
17097,17098,11/24/19,2,1,0.5,0.99,0.99,NULL,0,0,0,0,0,0,0,0,0
17098,17099,11/24/19,1,1,1,0.78,0.78,NULL,0,0,0,0,0,0,0,0,0
17099,14147,11/26/19,77,1,0.012987,0.52,0.52,NULL,0,0,0,0,0,0,0,0,0
17100,14147,11/29/19,28,1,0.035714,0.52,0.52,NULL,0,0,0,0,0,0,0,0,0
17101,17102,12/6/19,8,1,0.125,1.39,1.39,NULL,0,0,0,0,0,0,0,0,0
17102,17103,12/7/19,12,1,0.083333,1.72,1.72,NULL,0,0,0,0,0,0,0,0,0
17103,17104,12/5/19,4,1,0.25,1.69,1.69,NULL,0,0,0,0,0,0,0,0,0
17104,15255,12/3/19,12,1,0.083333,1.36,1.36,NULL,0,0,0,0,0,0,0,0,0
17105,17106,12/2/19,221,1,0.004525,0.5,0.5,NULL,0,0,0,0,0,0,0,0,0
17106,17107,12/6/19,1,1,1,1.85,1.85,NULL,0,0,0,0,0,0,0,0,0
17107,17108,12/2/19,112,1,0.008929,1.62,1.62,NULL,0,0,0,0,0,0,0,0,0
17108,16362,12/1/19,15,2,0.133333,1.65,3.29,0.097539,0.1025,33.73,2,2,1,2,33.73,0,0
17109,16362,12/5/19,14,1,0.071429,1.52,1.52,NULL,0,0,0,0,0,0,0,0,0
17110,16362,12/7/19,7,1,0.142857,1.06,1.06,NULL,0,0,0,0,0,0,0,0,0
17111,16365,12/3/19,120,1,0.008333,1.8,1.8,NULL,0,0,0,0,0,0,0,0,0
17112,16365,12/4/19,433,2,0.004619,2.36,4.71,NULL,0,0,0,0,0,0,0,0,0
17113,16365,12/5/19,86,2,0.023256,1.56,3.12,NULL,0,0,0,0,0,0,0,0,0
17114,17115,12/2/19,9,1,0.111111,0.94,0.94,NULL,0,0,0,0,0,0,0,0,0
17115,17115,12/3/19,15,1,0.066667,1.68,1.68,NULL,0,0,0,0,0,0,0,0,0
17116,17117,12/7/19,49,1,0.020408,1.2,1.2,NULL,0,0,0,0,0,0,0,0,0
17117,17118,12/4/19,237,1,0.004219,0.74,0.74,0.220896,0.0453,3.35,1,1,1,1,3.35,0,0
17118,17118,12/6/19,156,1,0.00641,1.25,1.25,0.072844,0.1373,17.16,1,1,1,1,17.16,0,0
17119,17120,12/5/19,28,1,0.035714,1.5,1.5,NULL,0,0,0,0,0,0,0,0,0
17120,17121,12/7/19,238,1,0.004202,0.94,0.94,NULL,0,0,0,0,0,0,0,0,0
17121,17122,12/6/19,136,1,0.007353,1.4,1.4,NULL,0,0,0,0,0,0,0,0,0
17122,17123,12/3/19,16,1,0.0625,1.56,1.56,NULL,0,0,0,0,0,0,0,0,0
17123,16370,12/5/19,373,1,0.002681,1.79,1.79,NULL,0,0,0,0,0,0,0,0,0
17124,17125,12/4/19,15,1,0.066667,1.25,1.25,0.16469,0.0607,7.59,1,1,1,0,0,1,7.59
17125,17125,12/5/19,70,1,0.014286,1.62,1.62,0.14808,0.0675,10.94,2,2,2,1,3.35,1,7.59
17126,17127,12/7/19,2,1,0.5,0.96,0.96,NULL,0,0,0,0,0,0,0,0,0
17127,17128,12/1/19,41,1,0.02439,1.42,1.42,NULL,0,0,0,0,0,0,0,0,0
17128,17129,12/4/19,203,1,0.004926,1.45,1.45,NULL,0,0,0,0,0,0,0,0,0
17129,17130,12/5/19,1,1,1,1.8,1.8,NULL,0,0,0,0,0,0,0,0,0
17130,17131,12/1/19,5,1,0.2,1.85,1.85,NULL,0,0,0,0,0,0,0,0,0
17131,17132,12/4/19,1,1,1,1.78,1.78,NULL,0,0,0,0,0,0,0,0,0
17132,15280,12/2/19,215,1,0.004651,1.79,1.79,NULL,0,0,0,0,0,0,0,0,0
17133,17134,12/2/19,36,1,0.027778,1.01,1.01,NULL,0,0,0,0,0,0,0,0,0
17134,17135,12/2/19,40,1,0.025,1.85,1.85,NULL,0,0,0,0,0,0,0,0,0
17135,17136,12/6/19,167,1,0.005988,1.16,1.16,NULL,0,0,0,0,0,0,0,0,0
17136,17137,12/5/19,67,1,0.014925,1.6,1.6,0.070578,0.1417,22.67,2,2,2,2,22.67,0,0
17137,17138,12/5/19,3,1,0.333333,2.72,2.72,NULL,0,0,0,0,0,0,0,0,0
17138,17139,12/3/19,4,1,0.25,1.05,1.05,NULL,0,0,0,0,0,0,0,0,0
17139,17140,12/3/19,14,1,0.071429,1.67,1.67,0.498507,0.0201,3.35,1,1,1,1,3.35,0,0
17140,17141,12/4/19,6,1,0.166667,1.84,1.84,NULL,0,0,0,0,0,0,0,0,0
17141,17142,12/5/19,2,1,0.5,1.08,1.08,NULL,0,0,0,0,0,0,0,0,0
17142,17143,12/4/19,5,1,0.2,1.8,1.8,NULL,0,0,0,0,0,0,0,0,0
17143,17144,12/7/19,36,1,0.027778,1.18,1.18,0.352239,0.0284,3.35,1,1,1,1,3.35,0,0
17144,17145,12/4/19,4,1,0.25,1.33,1.33,0.077506,0.129,17.16,1,1,1,1,17.16,0,0
17145,17146,12/1/19,6,1,0.166667,0.92,0.92,NULL,0,0,0,0,0,0,0,0,0
17146,17146,12/2/19,2,1,0.5,1.73,1.73,NULL,0,0,0,0,0,0,0,0,0
17147,17148,12/5/19,3,1,0.333333,1.78,1.78,0.10373,0.0964,17.16,1,1,1,1,17.16,0,0
17148,17149,12/3/19,6,1,0.166667,1.17,1.17,NULL,0,0,0,0,0,0,0,0,0
17149,15290,12/2/19,2,1,0.5,0.42,0.42,0.021717,0.4605,19.34,1,1,1,1,19.34,0,0
