id,campaign,term,match_type
65522,1226,puracy hand,PHRASE
264459,1226,puracy hand and body,EXACT
83056,1226,puracy hand and body,PHRASE
74927,1226,puracy hand and body lotion,EXACT
92608,1226,puracy hand cream,EXACT
66285,1226,puracy hand lotion,EXACT
82984,1226,puracy hand lotion,PHRASE
65528,1226,puracy hand refill,BROAD
74913,1226,puracy hand refill,EXACT
66380,1226,puracy hand soap,EXACT
66440,1226,puracy hand soap,PHRASE
171977,1226,puracy hand soap refil,EXACT
66394,1226,puracy hand soap refill,EXACT
111403,1226,puracy hand soap refill,PHRASE
66386,1226,puracy hand soap refill pouch,EXACT
91634,1226,puracy hand wash,BROAD
66266,1226,puracy hand wash,EXACT
150406,1226,puracy hand wash,PHRASE
74966,1226,puracy hand wash refill,EXACT
65544,1226,puracy handsoap,BROAD
73891,1226,puracy handsoap,EXACT
65487,1226,puracy handsoap,PHRASE
160693,1226,puracy handsoap refill,EXACT
250448,1226,puracy lavender vanilla hand soap,EXACT
65464,1226,puracy liquid hand soap,EXACT
161700,1226,puracy liquid hand soap refill,EXACT
66295,1226,puracy natural foaming hand soap,EXACT
274993,1226,puracy natural foaming hand soap,PHRASE
102155,1226,puracy natural hand soap,EXACT
288155,1226,puracy natural hand soap refill,EXACT
288223,1226,puracy natural liquid hand soap,EXACT
284165,1226,puracy organic hand body lotion,EXACT
288104,1226,puracy organic hand body lotion,PHRASE
65458,1226,purell,EXACT
66428,1226,purell,PHRASE
270186,1226,purell hand sanitizer,BROAD
213673,1226,purell hand sanitizer,EXACT
75045,1226,purell hand sanitizer,PHRASE
284258,1226,purell hand sanitizer refill,BROAD
73995,1226,purell hand sanitizer refill,EXACT
288858,1226,purell hand sanitizer refill,PHRASE
65481,1226,seven generation hand soap,EXACT
111381,1226,seven generation hand soap,PHRASE
65529,1226,seventh generation hand,BROAD
66298,1226,seventh generation hand,EXACT
65467,1226,seventh generation hand,PHRASE
283772,1226,seventh generation hand sanitizer,BROAD
66387,1226,seventh generation hand sanitizer,EXACT
91526,1226,seventh generation hand sanitizer,PHRASE
65541,1226,seventh generation hand soap,BROAD
66274,1226,seventh generation hand soap,EXACT
65476,1226,seventh generation hand soap,PHRASE
297953,1226,seventh generation hand soap free,EXACT
288894,1226,seventh generation hand soap free,PHRASE
65489,1226,seventh generation hand soap refill,EXACT
66281,1226,seventh generation hand soap unscented,EXACT
65538,1226,seventh generation hand wash,BROAD
66320,1226,seventh generation hand wash,EXACT
65447,1226,seventh generation hand wash,PHRASE
65527,1226,seventh generation hand wash refill,BROAD
65494,1226,seventh generation hand wash refill,EXACT
92604,1226,seventh generation hand wash soap,EXACT
91638,1226,seventh generation handsoap,BROAD
66370,1226,seventh generation handsoap,EXACT
111461,1226,seventh generation handsoap,PHRASE
65443,1226,seventh generation handsoap refill,EXACT
66413,1226,seventh generation handsoap refill,PHRASE
74942,1226,seventh generation liquid hand soap,EXACT
151394,1226,seventh generation mandarin hand soap,EXACT
65540,1226,seventh generation natural hand wash,BROAD
74939,1226,seventh generation natural hand wash,EXACT
288836,1226,seventh generation unscented hand soap,EXACT
76370,1229,dude wipes,EXACT
67573,1229,dude wipes,PHRASE
85433,1229,dude wipes face,BROAD
67692,1229,dude wipes face,EXACT
124113,1229,dude wipes flushable wet wipes 48 count dispenser,EXACT
173792,1229,dude wipes flushable wipes,BROAD
173818,1229,dude wipes scented,EXACT
94187,1229,dude wipes shower wipes,BROAD
183589,1229,dude wipes single pack,EXACT
76356,1229,dude wipes travel,EXACT
85425,1229,naty wipes,EXACT
67693,1229,seventh generation wipes,BROAD
69719,1229,seventh generation wipes,EXACT
67574,1229,seventh generation wipes,PHRASE
76323,1229,seventh generation wipes 768 count,EXACT
67691,1229,seventh generation wipes baby,EXACT
85320,1229,seventh generation wipes baby,PHRASE
67694,1229,seventh generation wipes disinfecting,BROAD
67689,1229,seventh generation wipes disinfecting,EXACT
173817,1229,seventh generation wipes free and clear,EXACT
67690,1229,seventh generation wipes travel,EXACT
133543,1229,seventh generation wipes travel,PHRASE
152975,1229,waterwipes baby wipes,EXACT
173777,1229,waterwipes travel,EXACT
60785,1230,7th generation,BROAD
60766,1230,7th generation wipes,BROAD
60786,1230,biokleen wipes,BROAD
60770,1230,clorox,BROAD
60763,1230,clorox wipes,BROAD
93996,1230,greenworks wipes,BROAD
85211,1230,greenworks wipes,EXACT
173588,1230,greenworks wipes,PHRASE
266180,1230,greenworks wipes disinfecting,BROAD
60768,1230,greenworks wipes disinfecting,EXACT
60774,1230,lysol,BROAD
67483,1230,lysol 35 wipes,BROAD
67442,1230,lysol wipes 35 count,BROAD
60778,1230,method disinfecting wipes,BROAD
60784,1230,mrs meyers wipes,BROAD
271665,1230,purell disinfecting wipes,BROAD
76153,1230,purell disinfecting wipes,EXACT
60782,1230,solimo disinfecting wipes,EXACT
186748,1231,8 oz hand sanitizer with pump,BROAD
66177,1231,8 oz hand sanitizer with pump,EXACT
229529,1231,8 oz hand sanitizer with pump,PHRASE
161274,1231,8oz hand sanitizer,BROAD
66165,1231,8oz hand sanitizer,EXACT
180399,1231,8oz hand sanitizer,PHRASE
245223,1231,8oz hand sanitizer with pump,BROAD
82937,1231,8oz hand sanitizer with pump,EXACT
65338,1231,alcohol free foaming hand sanitizer,EXACT
64322,1231,alcohol free foaming hand sanitizer,PHRASE
65147,1231,alcohol free hand sanitizer,EXACT
64474,1231,alcohol free hand sanitizer,PHRASE
106691,1231,all natural alcohol free hand sanitizer,BROAD
65854,1231,all natural hand soap,BROAD
65872,1231,all natural hand soap,EXACT
64360,1231,all natural hand soap,PHRASE
65268,1231,anti bacterial hand sanitizer,EXACT
64290,1231,anti bacterial hand sanitizer,PHRASE
62643,1231,anti bacterial hand soap,BROAD
66095,1231,anti bacterial hand soap,EXACT
64348,1231,anti bacterial hand soap,PHRASE
65983,1231,antibacterial hand sanitizer,EXACT
64342,1231,antibacterial hand sanitizer,PHRASE
65417,1231,baby friendly hand sanitizer,EXACT
65946,1231,baby ganics hand sanitizer,EXACT
87835,1231,baby hand sanitizer,BROAD
65316,1231,baby hand sanitizer,EXACT
64486,1231,baby hand sanitizer,PHRASE
65969,1231,baby hand sanitizer wipes,EXACT
72604,1231,baby hand sanitizer wipes,PHRASE
66134,1231,baby hand sanitizing wipes,EXACT
90300,1231,baby hand sanitizing wipes,PHRASE
62684,1231,baby hand soap,BROAD
65083,1231,baby hand soap,EXACT
64298,1231,baby hand soap,PHRASE
70286,1231,baby hand wash,BROAD
65227,1231,baby hand wash,EXACT
66212,1231,baby hand wash,PHRASE
65291,1231,baby hand wipe,EXACT
66077,1231,baby hand wipes,BROAD
64291,1231,baby hand wipes,PHRASE
74364,1231,baby hand wipes sanitizing,BROAD
66154,1231,baby hand wipes sanitizing,EXACT
62550,1231,baby hands,BROAD
74480,1231,baby hands,EXACT
65418,1231,baby hands,PHRASE
66118,1231,baby handwash,EXACT
64433,1231,baby handwash,PHRASE
122282,1231,baby handwipes,PHRASE
65310,1231,baby organic hand sanitizer,EXACT
74783,1231,baby organic hand sanitizer,PHRASE
83518,1231,baby organics hand soap,EXACT
66174,1231,baby organics sanitizer,BROAD
65386,1231,baby organics sanitizer,EXACT
75127,1231,biodegradable,EXACT
75131,1231,biodegradable hand sanitizer,EXACT
66220,1231,bottle hand sanitizer,PHRASE
62618,1231,bottle of hand sanitizer,BROAD
66004,1231,bottle of hand sanitizer,EXACT
66071,1231,chemical free hand soap,BROAD
65957,1231,chemical free hand soap,EXACT
66251,1231,chemical free hand soap,PHRASE
62616,1231,classroom hand sanitizer,BROAD
65172,1231,classroom hand sanitizer,EXACT
62601,1231,clean hand sanitizer,BROAD
240120,1231,clean hand sanitizer,EXACT
64295,1231,clean hand sanitizer,PHRASE
83527,1231,clean hand sanitizer spray,BROAD
74725,1231,clean hand sanitizer spray,EXACT
65847,1231,cleanwell hand soap,BROAD
65839,1231,dial foaming hand soap,BROAD
64326,1231,dial foaming hand soap,PHRASE
65116,1231,foam hand sanitizer,EXACT
62602,1231,foam hand sanitizer alcohol free,BROAD
66042,1231,foam hand sanitizer alcohol free,EXACT
66253,1231,foam hand sanitizers,PHRASE
62624,1231,foam hand soap,BROAD
65350,1231,foam hand soap,EXACT
64284,1231,foam hand soap,PHRASE
62595,1231,foaming alcohol free hand sanitizer,BROAD
65238,1231,foaming alcohol free hand sanitizer,EXACT
65981,1231,foaming alcohol hand sanitizer,BROAD
65242,1231,foaming alcohol hand sanitizer,EXACT
64421,1231,foaming alcohol hand sanitizer,PHRASE
65930,1231,foaming antibacterial hand soap refill,BROAD
66054,1231,foaming antibacterial hand soap refill,EXACT
239216,1231,foaming antibacterial hand soap refill,PHRASE
181512,1231,foaming antibiotic hand soap,EXACT
149184,1231,foaming antibiotic hand soap,PHRASE
65252,1231,foaming hand sanitizer,EXACT
64409,1231,foaming hand sanitizer,PHRASE
62652,1231,foaming hand soap scent free,BROAD
111148,1231,foaming hand soap scent free,EXACT
110110,1231,foaming hand soap scent free,PHRASE
96971,1231,foaming kids hand sanitizers,BROAD
65184,1231,foaming kids hand sanitizers,EXACT
230062,1231,fragrance free hand soap,BROAD
65374,1231,fragrance free hand soap,EXACT
218177,1231,fragrance free hand soap,PHRASE
220143,1231,free and clear hand sanitizer,BROAD
65303,1231,free and clear hand sanitizer,EXACT
82829,1231,free and clear hand sanitizer,PHRASE
65821,1231,gel hand sanitizer,BROAD
66025,1231,gel hand sanitizer,EXACT
64480,1231,gel hand sanitizer,PHRASE
126863,1231,giant hand sanitizer,BROAD
65963,1231,giant hand sanitizer,EXACT
65223,1231,gym hand sanitizer,EXACT
65848,1231,hand sanitizer,BROAD
65332,1231,hand sanitizer,EXACT
64332,1231,hand sanitizer,PHRASE
62636,1231,hand sanitizer 10oz,BROAD
66139,1231,hand sanitizer 10oz,EXACT
64390,1231,hand sanitizer 10oz,PHRASE
65815,1231,hand sanitizer alcohol free,BROAD
65380,1231,hand sanitizer alcohol free,EXACT
64397,1231,hand sanitizer alcohol free,PHRASE
166279,1231,hand sanitizer all natural,BROAD
74438,1231,hand sanitizer all natural,EXACT
64416,1231,hand sanitizer all natural,PHRASE
66120,1231,hand sanitizer aloe,BROAD
65866,1231,hand sanitizer aloe,EXACT
64427,1231,hand sanitizer aloe,PHRASE
65141,1231,hand sanitizer bulk,EXACT
64456,1231,hand sanitizer bulk,PHRASE
65860,1231,hand sanitizer cleanwell,BROAD
65899,1231,hand sanitizer cruelty free,BROAD
66164,1231,hand sanitizer cruelty free,EXACT
81751,1231,hand sanitizer cruelty free,PHRASE
65936,1231,hand sanitizer dispenser,BROAD
66126,1231,hand sanitizer dispenser,EXACT
66227,1231,hand sanitizer dispenser,PHRASE
65893,1231,hand sanitizer foam,BROAD
65940,1231,hand sanitizer foam,EXACT
64384,1231,hand sanitizer foam,PHRASE
66089,1231,hand sanitizer foam pump,BROAD
65244,1231,hand sanitizer foam pump,EXACT
72685,1231,hand sanitizer foam pump,PHRASE
65796,1231,hand sanitizer foaming,BROAD
66030,1231,hand sanitizer foaming,EXACT
64310,1231,hand sanitizer foaming,PHRASE
65159,1231,hand sanitizer foaming alcohol free,EXACT
65199,1231,hand sanitizer for baby,EXACT
65344,1231,hand sanitizer for baby,PHRASE
65278,1231,hand sanitizer for kids,EXACT
65211,1231,hand sanitizer for kids,PHRASE
70307,1231,hand sanitizer fragrance free,BROAD
66112,1231,hand sanitizer fragrance free,EXACT
66239,1231,hand sanitizer fragrance free,PHRASE
74483,1231,hand sanitizer in baby,EXACT
62594,1231,hand sanitizer lotion,BROAD
65166,1231,hand sanitizer lotion,EXACT
66259,1231,hand sanitizer lotion,PHRASE
66059,1231,hand sanitizer moisturizer,BROAD
65110,1231,hand sanitizer moisturizer,EXACT
64272,1231,hand sanitizer moisturizer,PHRASE
62610,1231,hand sanitizer moisturizing,BROAD
92080,1231,hand sanitizer moisturizing,EXACT
65401,1231,hand sanitizer moisturizing,PHRASE
62556,1231,hand sanitizer natural,BROAD
65185,1231,hand sanitizer natural,EXACT
65246,1231,hand sanitizer natural,PHRASE
66019,1231,hand sanitizer natural organic,EXACT
74755,1231,hand sanitizer natural organic,PHRASE
62672,1231,hand sanitizer non alcoholic,BROAD
73825,1231,hand sanitizer non alcoholic,EXACT
65404,1231,hand sanitizer non alcoholic,PHRASE
112040,1231,hand sanitizer non drying,BROAD
65878,1231,hand sanitizer non drying,EXACT
111302,1231,hand sanitizer non drying,PHRASE
70253,1231,hand sanitizer organic,BROAD
66083,1231,hand sanitizer organic,EXACT
66197,1231,hand sanitizer organic,PHRASE
62660,1231,hand sanitizer pump,BROAD
65951,1231,hand sanitizer pump,EXACT
66185,1231,hand sanitizer pump,PHRASE
101936,1231,hand sanitizer round,EXACT
90332,1231,hand sanitizer round,PHRASE
171233,1231,hand sanitizer safe for baby,BROAD
64441,1231,hand sanitizer safe for baby,PHRASE
126861,1231,hand sanitizer travel,BROAD
65256,1231,hand sanitizer travel,EXACT
64462,1231,hand sanitizer travel,PHRASE
62630,1231,hand sanitizer travel size,BROAD
66010,1231,hand sanitizer travel size,EXACT
64468,1231,hand sanitizer travel size,PHRASE
106786,1231,hand sanitizer wipes for baby,BROAD
66132,1231,hand sanitizer wipes for baby,EXACT
130952,1231,hand sanitizer wipes for baby,PHRASE
66148,1231,hand sanitizing spray,BROAD
65160,1231,hand sanitizing spray,EXACT
64435,1231,hand sanitizing spray,PHRASE
62666,1231,hand sanitizing wipes,BROAD
65178,1231,hand sanitizing wipes,EXACT
65135,1231,hand sanitizing wipes,PHRASE
65813,1231,hand sanitzer,BROAD
65272,1231,hand sanitzer,EXACT
65326,1231,hand sanitzer,PHRASE
62648,1231,hand santizer,BROAD
65122,1231,hand santizer,EXACT
66233,1231,hand santizer,PHRASE
62678,1231,hand soap,BROAD
65879,1231,hand soap,EXACT
66214,1231,hand soap,PHRASE
66106,1231,hand soap antibacterial,EXACT
65104,1231,hand soap antibacterial,PHRASE
65801,1231,hand soap antibacterial foaming,BROAD
66016,1231,hand soap antibacterial foaming,EXACT
64297,1231,hand soap antibacterial foaming,PHRASE
65995,1231,hand soap baby,EXACT
65232,1231,hand soap baby,PHRASE
62590,1231,hand soap cruelty free,BROAD
66144,1231,hand soap cruelty free,EXACT
65134,1231,hand soap cruelty free,PHRASE
65395,1231,hand soap foam,EXACT
65205,1231,hand soap foam,PHRASE
65807,1231,hand soap natural refill,BROAD
65885,1231,hand soap natural refill,EXACT
64422,1231,hand soap natural refill,PHRASE
65989,1231,hand wipes for baby,EXACT
65288,1231,hand wipes for baby,PHRASE
65128,1231,handsanitizer,EXACT
65368,1231,handsanitizer,PHRASE
62578,1231,kid hand sanitizer,BROAD
73628,1231,kid hand sanitizer,EXACT
65191,1231,kid hand sanitizer,PHRASE
62650,1231,kids foaming hand soap,BROAD
65999,1231,kids foaming hand soap,EXACT
66191,1231,kids foaming hand soap,PHRASE
65917,1231,kids hand sanitizer,EXACT
62608,1231,kids hand sanitizer for backpacks,BROAD
65321,1231,kids hand sanitizer for backpacks,EXACT
64321,1231,kids hand sanitizer for backpacks,PHRASE
73879,1231,kids hand sanitizer wipes,EXACT
99895,1231,kids hand sanitizer wipes,PHRASE
66158,1231,kids hand soap,BROAD
65975,1231,kids hand soap,EXACT
66203,1231,kids hand soap,PHRASE
65903,1231,liquid hand sanitizer,EXACT
64339,1231,liquid hand sanitizer,PHRASE
66179,1231,medline hand sanitizer,EXACT
70249,1231,mini hand sanitizer,BROAD
65362,1231,mini hand sanitizer,EXACT
64278,1231,mini hand sanitizer,PHRASE
66171,1231,moisturing hand sanitizer,EXACT
