id,target,placement,date,impressions,clicks,CtR,CpC,spend,ACoS,RoAS,sales,orders,units,conversion_rate,page_views,NtB_orders,NtB_orders_percentage,NtB_sales,NtB_sales_percentage,NtB_units,NtB_units_percentage,NtB_order_rate
214,18069,5733,8/1/19,3,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
215,18069,5733,8/2/19,2,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
216,18069,5733,8/3/19,4,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
217,18073,5740,8/2/19,3,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
218,18074,5759,8/2/19,1,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
219,18075,5719,8/2/19,1,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
220,18076,5719,8/1/19,1,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
221,18076,5719,8/3/19,2,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
222,18078,7494,8/2/19,1,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
223,18079,7494,7/28/19,20,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
224,18079,7494,7/29/19,5,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
225,18079,7494,8/1/19,41,1,0.02439,0.2,0.2,NULL,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0
226,18079,7494,8/2/19,28,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
227,18079,7494,8/3/19,19,1,0.052632,0.2,0.2,NULL,0,0,0,0,0,1,0,NULL,0,NULL,0,NULL,0
228,18084,7494,7/28/19,67,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
229,18084,7494,7/29/19,24,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
230,18084,7494,8/1/19,77,1,0.012987,0.15,0.15,NULL,0,0,0,0,0,1,0,NULL,0,NULL,0,NULL,0
231,18084,7494,8/2/19,71,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
232,18084,7494,8/3/19,70,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
233,18089,7494,7/28/19,4,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
234,18089,7494,8/1/19,3,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
235,18089,7494,8/2/19,7,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
236,18089,7494,8/3/19,1,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
237,18093,7494,7/28/19,138,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
238,18093,7494,7/29/19,40,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
239,18093,7494,7/30/19,0,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
240,18093,7494,8/1/19,143,1,0.006993,0.7,0.7,NULL,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0
241,18093,7494,8/2/19,149,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
242,18093,7494,8/3/19,70,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
243,18099,7494,7/28/19,56,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
244,18099,7494,7/29/19,7,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
245,18099,7494,8/1/19,129,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
246,18099,7494,8/2/19,112,1,0.008929,0.7,0.7,NULL,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0
247,18099,7494,8/3/19,55,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
248,18104,7494,8/1/19,1,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
249,18105,7494,8/1/19,1,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
250,18105,7494,8/2/19,3,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
251,18105,7494,8/3/19,2,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
252,18108,5726,8/2/19,1,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
253,18109,5726,7/29/19,4,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
254,18109,5726,8/1/19,7,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
255,18109,5726,8/2/19,7,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
256,18109,5726,8/3/19,5,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
257,18109,5726,7/28/19,2,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
260,18116,5726,7/28/19,1,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
261,18117,5726,8/2/19,1,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
262,18117,5726,8/3/19,1,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
263,18117,5726,7/28/19,3,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
264,18117,5726,8/1/19,6,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
267,18123,5726,8/2/19,1,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
268,18123,5726,8/1/19,1,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
270,18126,5719,7/28/19,3,1,0.333333,0.36,0.36,NULL,0,0,0,0,0,1,0,NULL,0,NULL,0,NULL,0
271,18126,5719,8/2/19,1,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
272,18126,5719,8/3/19,1,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
273,18126,5719,7/30/19,2,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
274,18126,5719,8/1/19,3,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
281,18137,5719,7/28/19,18,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
282,18137,5719,7/30/19,24,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
283,18137,5719,8/1/19,14,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
284,18137,5719,8/2/19,18,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
285,18137,5719,8/3/19,23,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
288,18144,5726,8/1/19,1,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
289,18144,5726,8/2/19,1,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
290,18144,5726,8/3/19,8,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
292,18148,5726,8/1/19,1,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
293,18149,6955,7/28/19,15,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
294,18149,6955,7/29/19,14,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
295,18149,6955,7/30/19,123,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
296,18149,6955,7/31/19,193,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
297,18149,6955,8/1/19,148,1,0.006757,0.92,0.92,NULL,0,0,0,0,0,2,0,NULL,0,NULL,0,NULL,0
298,18149,6955,8/2/19,25,1,0.04,0.92,0.92,NULL,0,0,0,0,0,1,0,NULL,0,NULL,0,NULL,0
299,18149,6955,8/3/19,23,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
300,18156,6955,7/28/19,53,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
301,18156,6955,7/29/19,62,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
302,18156,6955,7/30/19,64,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
303,18156,6955,7/31/19,63,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
304,18156,6955,8/1/19,52,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
305,18156,6955,8/2/19,43,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
306,18156,6955,8/3/19,38,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
307,18163,6955,7/28/19,1,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
308,18163,6955,7/29/19,2,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
309,18163,6955,7/30/19,10,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
310,18163,6955,7/31/19,9,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
311,18163,6955,8/1/19,23,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
312,18163,6955,8/2/19,2,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
313,18163,6955,8/3/19,1,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
314,18170,6955,7/31/19,3,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
315,18171,6955,7/28/19,1,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
316,18171,6955,7/29/19,4,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
317,18171,6955,7/31/19,2,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
318,18171,6955,8/2/19,9,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
319,18171,6955,8/3/19,4,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
320,18176,6955,8/3/19,1,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
321,18177,6955,7/28/19,29,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
322,18177,6955,7/29/19,13,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
323,18177,6955,7/30/19,38,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
324,18177,6955,7/31/19,23,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
325,18177,6955,8/1/19,31,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
326,18177,6955,8/2/19,43,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
327,18177,6955,8/3/19,24,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
334,18190,6955,7/28/19,1,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
335,18190,6955,7/29/19,1,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
336,18190,6955,7/30/19,27,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
337,18190,6955,7/31/19,73,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
338,18190,6955,8/1/19,14,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
339,18190,6955,8/2/19,5,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
340,18190,6955,8/3/19,3,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
341,18197,6955,7/28/19,267,1,0.003745,1.05,1.05,NULL,0,0,0,0,0,1,0,NULL,0,NULL,0,NULL,0
342,18197,6955,7/29/19,332,1,0.003012,1.03,1.03,NULL,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0
343,18197,6955,7/30/19,309,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
344,18197,6955,7/31/19,311,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
345,18197,6955,8/1/19,296,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
346,18197,6955,8/2/19,292,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
347,18197,6955,8/3/19,247,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
348,18204,6955,7/30/19,4,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
349,18204,6955,7/31/19,9,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
350,18204,6955,8/1/19,4,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
353,18209,6955,7/28/19,6,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
354,18209,6955,7/29/19,7,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
355,18209,6955,7/30/19,1,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
356,18209,6955,7/31/19,7,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
357,18209,6955,8/2/19,9,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
362,18209,6955,8/1/19,13,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
364,18209,6955,8/3/19,10,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
372,18228,6955,7/30/19,6,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
373,18228,6955,7/31/19,3,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
374,18228,6955,7/28/19,20,1,0.05,1.49,1.49,NULL,0,0,0,0,0,1,0,NULL,0,NULL,0,NULL,0
375,18228,6955,7/29/19,26,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
378,18228,6955,8/1/19,87,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
379,18228,6955,8/2/19,14,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
380,18228,6955,8/3/19,21,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
381,18237,6955,7/28/19,1,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
382,18237,6955,7/29/19,6,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
383,18237,6955,7/30/19,14,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
384,18237,6955,7/31/19,5,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
385,18237,6955,8/1/19,2,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
386,18237,6955,8/2/19,8,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
387,18237,6955,8/3/19,1,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
402,18258,6955,7/30/19,2,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
403,18258,6955,8/1/19,2,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
404,18258,6955,8/2/19,1,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
405,18261,6955,7/31/19,2,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
407,18263,6955,7/29/19,3,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
408,18263,6955,8/2/19,5,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
409,18263,6955,7/28/19,2,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
411,18263,6955,7/30/19,3,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
412,18263,6955,7/31/19,1,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
414,18263,6955,8/3/19,1,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
418,18274,6955,7/28/19,1,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
419,18274,6955,7/30/19,2,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
420,18274,6955,7/31/19,4,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
421,18274,6955,8/2/19,1,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
422,18274,6955,8/3/19,2,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
423,18279,6955,7/29/19,1,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
424,18279,6955,7/30/19,7,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
425,18279,6955,7/31/19,14,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
426,18279,6955,8/1/19,9,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
427,18279,6955,8/2/19,2,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
428,18279,6955,8/3/19,2,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
429,18285,5726,7/28/19,2,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
430,18285,5726,8/3/19,1,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
432,18285,5726,8/1/19,3,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
433,18285,5726,8/2/19,1,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
436,18285,5726,7/29/19,9,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
440,18296,5726,7/28/19,4,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
441,18296,5726,8/1/19,5,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
442,18296,5726,8/2/19,2,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
443,18296,5726,8/3/19,7,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
445,18296,5726,7/29/19,3,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
449,18305,5726,8/2/19,2,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
450,18306,5726,7/28/19,1,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
451,18306,5726,8/1/19,7,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
452,18306,5726,8/2/19,1,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
453,18306,5726,8/3/19,2,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
454,18310,5726,7/28/19,7,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
455,18310,5726,7/29/19,5,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
456,18310,5726,8/1/19,26,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
457,18310,5726,8/2/19,4,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
458,18310,5726,8/3/19,15,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
462,18318,6955,7/28/19,4,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
463,18318,6955,7/29/19,5,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
464,18318,6955,7/30/19,17,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
465,18318,6955,7/31/19,40,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
466,18318,6955,8/1/19,20,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
467,18318,6955,8/2/19,2,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
468,18318,6955,8/3/19,2,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
476,18332,6955,7/28/19,33,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
477,18332,6955,7/29/19,60,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
478,18332,6955,7/30/19,47,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
479,18332,6955,7/31/19,40,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
480,18332,6955,8/1/19,25,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
481,18332,6955,8/2/19,52,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
482,18332,6955,8/3/19,36,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
490,18346,7494,8/3/19,1,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
491,18347,7494,7/28/19,23,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
492,18347,7494,7/29/19,3,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
493,18347,7494,8/1/19,7,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
494,18347,7494,8/2/19,21,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
495,18347,7494,8/3/19,4,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
496,18352,7494,7/28/19,1,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
497,18352,7494,7/29/19,1,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
498,18352,7494,8/1/19,1,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
499,18355,7494,8/1/19,1,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
500,18356,7494,7/29/19,1,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
