id,placement,date,impressions,clicks,CtR,CpC,spend,ACoS,RoAS,sales,orders,units,conversion_rate,page_views,NtB_orders,NtB_orders_percentage,NtB_sales,NtB_sales_percentage,NtB_units,NtB_units_persentage,NtB_order_rate
503,5705,12/4/19,553,12,0.0217,0.57,6.78,0.114372,0.0874,59.28,2,3,0.166667,12,2,1,59.28,1,3,1,0.166667
504,5705,12/5/19,444,4,0.009009,0.55,2.2,0.056877,0.1758,38.68,2,2,0.5,3,2,1,38.68,1,2,1,0.5
505,5705,12/6/19,405,7,0.017284,0.5,3.52,0.182006,0.0549,19.34,1,1,0.142857,4,1,1,19.34,1,1,1,0.142857
506,5705,12/7/19,263,4,0.015209,0.44,1.76,NULL,0,0,0,0,0,11,0,NULL,0,NULL,0,NULL,0
507,5719,12/1/19,374,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
508,5719,12/2/19,266,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
509,5719,12/3/19,168,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
510,5719,12/4/19,209,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
511,5719,12/5/19,168,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
512,5719,12/6/19,201,1,0.004975,0.12,0.12,NULL,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0
513,5719,12/7/19,216,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
514,6147,12/1/19,32,1,0.03125,0.32,0.32,NULL,0,0,0,0,0,3,0,NULL,0,NULL,0,NULL,0
515,6147,12/2/19,68,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
516,6147,12/3/19,43,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
517,6147,12/4/19,53,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
518,6147,12/5/19,63,1,0.015873,0.32,0.32,NULL,0,0,0,0,0,1,0,NULL,0,NULL,0,NULL,0
519,6147,12/6/19,30,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
520,6147,12/7/19,28,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
521,6006,12/1/19,602,1,0.001661,1.39,1.39,NULL,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0
522,6006,12/2/19,916,1,0.001092,1.37,1.37,NULL,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0
523,6006,12/3/19,447,2,0.004474,1.19,2.37,NULL,0,0,0,0,0,0,0,NULL,0,NULL,0,NULL,0
524,6006,12/4/19,505,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
525,6006,12/5/19,473,0,0,NULL,0,NULL,NULL,0,0,0,NULL,0,0,NULL,0,NULL,0,NULL,NULL
